Lamp Post Number,District,Location,Latitude,Longitude
FC1995,Islands,TUNG CHUNG WATERFRONT ROAD,22.29336001,113.94304384
FC1996,Islands,TUNG CHUNG WATERFRONT ROAD,22.29341223,113.94349664
FC1997,Islands,TUNG CHUNG WATERFRONT ROAD,22.29344101,113.94377826
FC1998,Islands,TUNG CHUNG WATERFRONT ROAD,22.29347931,113.94410311
FC1999,Islands,TUNG CHUNG WATERFRONT ROAD,22.29351515,113.94439726
FC2000,Islands,TUNG CHUNG WATERFRONT ROAD,22.29355199,113.94470687
FC2001,Islands,TUNG CHUNG WATERFRONT ROAD,22.29359228,113.94505528
FC2002,Islands,TUNG CHUNG WATERFRONT ROAD,22.2936307,113.94533882
FC2003,Islands,TUNG CHUNG WATERFRONT ROAD,22.29366782,113.94567251
FC2004,Islands,TUNG CHUNG WATERFRONT ROAD,22.29370891,113.94600369
FC2005,Islands,TUNG CHUNG WATERFRONT ROAD,22.29374588,113.94632136
GC0763,Islands,TUNG CHUNG WATERFRONT ROAD,22.2936348,113.94030503
GC0764,Islands,TUNG CHUNG WATERFRONT ROAD,22.29367527,113.94063864
GC1256,Islands,TUNG CHUNG WATERFRONT ROAD,22.29404088,113.94669177
VC1797,Islands,TUNG HANG MEI TSUEN,22.27404103,113.99570676
VC1798,Islands,TUNG HANG MEI TSUEN,22.27586621,113.99517271
VC1799,Islands,TUNG HANG MEI TSUEN,22.27623209,113.9953852
V4067,Islands,TUNG KOON SAN TSUEN,22.20374266,114.02492162
VA7413,Islands,TUNG KOON SAN TSUEN,22.20310535,114.02447974
26993,Islands,TUNG O,22.19593206,114.13935872
26994,Islands,TUNG O,22.19579656,114.13876528
26995,Islands,TUNG O,22.19524918,114.13841626
26996,Islands,TUNG O,22.19495969,114.13876785
26997,Islands,TUNG O,22.19466449,114.13840329
37146,Islands,TUNG O,22.19496071,114.13836124
37147,Islands,TUNG O,22.19513286,114.13807593
38336,Islands,TUNG O,22.19530994,114.14025924
38337,Islands,TUNG O,22.19550295,114.14010794
38338,Islands,TUNG O,22.19575757,114.13992391
38339,Islands,TUNG O,22.19591736,114.1397125
38340,Islands,TUNG O,22.19596479,114.13905263
38341,Islands,TUNG O,22.19558094,114.13858617
38342,Islands,TUNG O,22.19477004,114.13857968
AC1967,Islands,TUNG TAI SAN TSUEN,22.21371418,114.02863788
AC1968,Islands,TUNG TAI SAN TSUEN,22.2132418,114.02857552
AC1970,Islands,TUNG TAI SAN TSUEN,22.2135801,114.02865547
AC1971,Islands,TUNG TAI SAN TSUEN,22.21343932,114.0287389
AC1972,Islands,TUNG TAI SAN TSUEN,22.21345456,114.02857446
AC1973,Islands,TUNG TAI SAN TSUEN,22.21308125,114.02858472
AC1974,Islands,TUNG TAI SAN TSUEN,22.21279725,114.0286965
GC0001,Islands,TUNG TAI SAN TSUEN,22.21254808,114.0287369
GC0002,Islands,TUNG TAI SAN TSUEN,22.21240854,114.02878697
V4308,Islands,TUNG TAI SAN TSUEN,22.21385729,114.02875194
DC1840,Islands,TUNG WAN ROAD,22.20854573,114.02902745
DC1841,Islands,TUNG WAN ROAD,22.20860138,114.02914529
DC1843,Islands,TUNG WAN ROAD,22.20841027,114.02920496
DC1844,Islands,TUNG WAN ROAD,22.20842984,114.02932188
DC1845,Islands,TUNG WAN ROAD,22.20849042,114.02942356
DC1846,Islands,TUNG WAN ROAD,22.2085948,114.02964157
DC1847,Islands,TUNG WAN ROAD,22.20867439,114.02993401
DC1849,Islands,TUNG WAN ROAD,22.20878513,114.03044764
DC1850,Islands,TUNG WAN ROAD,22.20887437,114.03068391
H9219,Islands,TUNG WAN ROAD,22.20868533,114.02922314
V4094,Islands,TUNG WAN TAU,22.27529898,114.00521041
V4095,Islands,TUNG WAN TAU,22.27520542,114.00499993
V4096,Islands,TUNG WAN TAU,22.27485692,114.00486261
V4097,Islands,TUNG WAN TAU,22.27454751,114.00477478
V4098,Islands,TUNG WAN TAU,22.27428937,114.00456255
V4099,Islands,TUNG WAN TAU,22.27406384,114.00422493
V4100,Islands,TUNG WAN TAU,22.27379635,114.0037866
V4101,Islands,TUNG WAN TAU,22.27335842,114.00363516
V4102,Islands,TUNG WAN TAU,22.27285661,114.00375052
V4103,Islands,TUNG WAN TAU,22.27307699,114.00403828
V4104,Islands,TUNG WAN TAU,22.27261952,114.00396572
VA1656,Islands,TUNG WAN TAU,22.2732524,114.00430239
VA1657,Islands,TUNG WAN TAU,22.27284349,114.00408208
VA4207,Islands,TUNG WAN TAU,22.27184621,114.00415812
VA4208,Islands,TUNG WAN TAU,22.27184897,114.00445729
VA4209,Islands,TUNG WAN TAU,22.27173925,114.00476004
VA4210,Islands,TUNG WAN TAU,22.2715049,114.00494987
VA4211,Islands,TUNG WAN TAU,22.27129066,114.00524833
VA4212,Islands,TUNG WAN TAU,22.27105461,114.00555458
VA4213,Islands,TUNG WAN TAU,22.27080434,114.00573972
VA4214,Islands,TUNG WAN TAU,22.27049631,114.00594818
VA4215,Islands,TUNG WAN TAU,22.27034061,114.00614394
VA4216,Islands,TUNG WAN TAU,22.2700966,114.00641576
VA4217,Islands,TUNG WAN TAU,22.26998669,114.00663782
VA4218,Islands,TUNG WAN TAU,22.27002429,114.00699973
VA4219,Islands,TUNG WAN TAU,22.26995461,114.00734256
VA4220,Islands,TUNG WAN TAU,22.269749,114.00758143
VA4221,Islands,TUNG WAN TAU,22.26960462,114.00787056
VA4222,Islands,TUNG WAN TAU,22.26952546,114.00819789
VA4223,Islands,TUNG WAN TAU,22.26938026,114.00848334
VA4224,Islands,TUNG WAN TAU,22.26929273,114.00885477
VA4225,Islands,TUNG WAN TAU,22.26918867,114.00921856
VA4226,Islands,TUNG WAN TAU,22.26916703,114.00965321
VC0633,Islands,TUNG WAN TAU,22.27309788,114.00240319
VC0634,Islands,TUNG WAN TAU,22.27337808,114.00248836
VC0635,Islands,TUNG WAN TAU,22.27372176,114.0025705
VC0636,Islands,TUNG WAN TAU,22.27387592,114.0027755
VC0637,Islands,TUNG WAN TAU,22.27411523,114.00290536
VC0660,Islands,TUNG WAN TAU,22.27226354,114.00385512
VC0661,Islands,TUNG WAN TAU,22.27198136,114.00400453
VC0662,Islands,TUNG WAN TAU,22.27189727,114.00472353
VC0663,Islands,TUNG WAN TAU,22.27173286,114.00492989
VC0820,Islands,TUNG WAN TAU,22.2719148,114.00469792
VC0821,Islands,TUNG WAN TAU,22.27186375,114.00497071
VC0822,Islands,TUNG WAN TAU,22.27176555,114.00532746
VC0823,Islands,TUNG WAN TAU,22.27159998,114.00563863
VC1620,Islands,TUNG WAN TAU,22.27317645,114.0041565
VC1621,Islands,TUNG WAN TAU,22.27555054,114.00552681
VC1622,Islands,TUNG WAN TAU,22.27595161,114.0057943
VC1623,Islands,TUNG WAN TAU,22.27623154,114.00612001
VC2150,Islands,TUNG WAN TAU,22.2732025,114.00456736
VC2191,Islands,TUNG WAN TAU,22.26917949,114.00992451
VC2192,Islands,TUNG WAN TAU,22.2689569,114.0101623
VC2536,Islands,TUNG WAN TAU,22.27422443,114.00290728
VC2583,Islands,TUNG WAN TAU,22.27172409,114.00550129
VC2584,Islands,TUNG WAN TAU,22.27176894,114.00565494
AC0600,Islands,TUNG WAN TAU ROAD,22.26916891,113.99823277
DC1932,Islands,TUNG WAN TAU ROAD,22.26943286,113.99843171
DC1934,Islands,TUNG WAN TAU ROAD,22.27019281,113.99886889
DC1935,Islands,TUNG WAN TAU ROAD,22.27047444,113.99905917
DC1936,Islands,TUNG WAN TAU ROAD,22.27076199,113.99920571
DC1937,Islands,TUNG WAN TAU ROAD,22.2711145,113.99946007
DC1938,Islands,TUNG WAN TAU ROAD,22.27135837,113.99974543
DC1939,Islands,TUNG WAN TAU ROAD,22.27151745,113.99995868
DC1940,Islands,TUNG WAN TAU ROAD,22.27175493,114.00023579
DC1941,Islands,TUNG WAN TAU ROAD,22.27190867,114.00056072
DC1942,Islands,TUNG WAN TAU ROAD,22.27201175,114.00092458
DC1943,Islands,TUNG WAN TAU ROAD,22.27213898,114.0011225
DC1944,Islands,TUNG WAN TAU ROAD,22.2723022,114.00123917
DC1945,Islands,TUNG WAN TAU ROAD,22.27247084,114.00159436
DC1946,Islands,TUNG WAN TAU ROAD,22.27256105,114.00192895
DC1947,Islands,TUNG WAN TAU ROAD,22.27269638,114.00224061
DC1948,Islands,TUNG WAN TAU ROAD,22.27271372,114.00251681
DC1949,Islands,TUNG WAN TAU ROAD,22.27269826,114.00285169
DC1950,Islands,TUNG WAN TAU ROAD,22.27258723,114.00318518
DC2501,Islands,TUNG WAN TAU ROAD,22.2697156,113.99866386
FB2833,Islands,TUNG WAN TAU ROAD,22.2724602,114.00351382
FB2834,Islands,TUNG WAN TAU ROAD,22.27237318,114.00372135
GH0076,Islands,TUNG WAN TAU ROAD,22.268678,113.99803546
GH0077,Islands,TUNG WAN TAU ROAD,22.26868589,113.99820275
GH0078,Islands,TUNG WAN TAU ROAD,22.26901839,113.998218
V4141,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24879269,113.88476345
V4142,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24858873,113.88462781
V6480,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24890256,113.88497011
V6481,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24883995,113.88520514
V6482,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24915705,113.88544123
V6483,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24934393,113.8854943
V6484,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24957399,113.88556184
V6485,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.25005686,113.88552767
VA1215,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24906076,113.88577567
VA1216,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24902143,113.88608
VA1217,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24925546,113.88633569
VA3990,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24874329,113.88519742
VA3991,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24871035,113.88549752
VA3992,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24874536,113.88578414
VA3993,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24884054,113.8860689
VA3994,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24895604,113.88621328
VC1540,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24884886,113.88549081
VC1711,Islands,UPPER KEUNG SHAN FRESH WATER BREAK PRESSURE TANK,22.24902734,113.8852775
GC4802,Islands,W.I.P. SEP 2020,22.3091905,113.96041846
GC4803,Islands,W.I.P. SEP 2020,22.3093669,113.96016428
GC4804,Islands,W.I.P. SEP 2020,22.30954058,113.95994945
GC4805,Islands,W.I.P. SEP 2020,22.30975939,113.95973796
GC4806,Islands,W.I.P. SEP 2020,22.30999297,113.95955098
GC4807,Islands,W.I.P. SEP 2020,22.31023364,113.95938574
GC4808,Islands,W.I.P. SEP 2020,22.31047519,113.95926165
GC4809,Islands,W.I.P. SEP 2020,22.310724,113.95916201
GC4810,Islands,W.I.P. SEP 2020,22.31097138,113.95908516
GC4811,Islands,W.I.P. SEP 2020,22.31116761,113.95903901
GC4812,Islands,W.I.P. SEP 2020,22.31124102,113.95903314
GC4813,Islands,W.I.P. SEP 2020,22.31148533,113.95900039
GC4814,Islands,W.I.P. SEP 2020,22.31161818,113.95899551
GC4815,Islands,W.I.P. SEP 2020,22.31188854,113.95900368
GC4816,Islands,W.I.P. SEP 2020,22.30915738,113.96041756
GC4817,Islands,W.I.P. SEP 2020,22.30930695,113.960149
GC4818,Islands,W.I.P. SEP 2020,22.30940161,113.96000643
GC4819,Islands,W.I.P. SEP 2020,22.30956035,113.95973459
GC4820,Islands,W.I.P. SEP 2020,22.30967639,113.95956023
GC4821,Islands,W.I.P. SEP 2020,22.30977129,113.95939159
GC4822,Islands,W.I.P. SEP 2020,22.30988379,113.95920777
GC4823,Islands,W.I.P. SEP 2020,22.31000331,113.95901069
GC4824,Islands,W.I.P. SEP 2020,22.31009472,113.95886287
GC4825,Islands,W.I.P. SEP 2020,22.31019495,113.9587264
GC4826,Islands,W.I.P. SEP 2020,22.31028638,113.9586032
GC4827,Islands,W.I.P. SEP 2020,22.31037081,113.95850651
GC4828,Islands,W.I.P. SEP 2020,22.31047461,113.95840601
GC4829,Islands,W.I.P. SEP 2020,22.3106013,113.95829411
GC4830,Islands,W.I.P. SEP 2020,22.31073681,113.95819735
GC4831,Islands,W.I.P. SEP 2020,22.31089877,113.95811568
GC4832,Islands,W.I.P. SEP 2020,22.31103609,113.95805299
GC4833,Islands,W.I.P. SEP 2020,22.31119105,113.95800542
GC4834,Islands,W.I.P. SEP 2020,22.31138653,113.95796157
GC4835,Islands,W.I.P. SEP 2020,22.31156092,113.95795562
GC4836,Islands,W.I.P. SEP 2020,22.31172124,113.95796105
GC4837,Islands,W.I.P. SEP 2020,22.31188333,113.95797973
GC4838,Islands,W.I.P. SEP 2020,22.31218116,113.95806635
GC4839,Islands,W.I.P. SEP 2020,22.31236096,113.95814749
GC4840,Islands,W.I.P. SEP 2020,22.31250024,113.95823057
GC4841,Islands,W.I.P. SEP 2020,22.31263778,113.95832881
GC4842,Islands,W.I.P. SEP 2020,22.31277709,113.95844029
GC4843,Islands,W.I.P. SEP 2020,22.31298698,113.95862551
GC4844,Islands,W.I.P. SEP 2020,22.31321803,113.95883341
GC4845,Islands,W.I.P. SEP 2020,22.31344912,113.95900081
GC4846,Islands,W.I.P. SEP 2020,22.31373321,113.95901537
GC4856,Islands,W.I.P. SEP 2020,22.31110557,113.95790046
GC4857,Islands,W.I.P. SEP 2020,22.311132,113.95798052
GC4858,Islands,W.I.P. SEP 2020,22.31115927,113.95806368
GC4859,Islands,W.I.P. SEP 2020,22.31122053,113.95818428
GC4860,Islands,W.I.P. SEP 2020,22.31130941,113.95834348
GC4861,Islands,W.I.P. SEP 2020,22.31141466,113.9584867
GC4862,Islands,W.I.P. SEP 2020,22.31153957,113.95861743
GC4863,Islands,W.I.P. SEP 2020,22.31162805,113.9587008
GC4864,Islands,W.I.P. SEP 2020,22.31169469,113.95875378
GC4865,Islands,W.I.P. SEP 2020,22.31183416,113.9588593
GC4866,Islands,W.I.P. SEP 2020,22.31198802,113.95894066
GC4867,Islands,W.I.P. SEP 2020,22.31214617,113.95900997
GC4868,Islands,W.I.P. SEP 2020,22.31231302,113.95906321
GC4869,Islands,W.I.P. SEP 2020,22.31257946,113.95914038
GC4870,Islands,W.I.P. SEP 2020,22.31284963,113.95921219
GC4871,Islands,W.I.P. SEP 2020,22.31312228,113.95928266
GC4872,Islands,W.I.P. SEP 2020,22.31342497,113.9594728
GC4873,Islands,W.I.P. SEP 2020,22.31212688,113.95786687
GC4874,Islands,W.I.P. SEP 2020,22.31216024,113.95794084
GC4875,Islands,W.I.P. SEP 2020,22.31220922,113.95801722
GC4876,Islands,W.I.P. SEP 2020,22.31225412,113.95808938
GC4877,Islands,W.I.P. SEP 2020,22.31229902,113.95815853
GC4878,Islands,W.I.P. SEP 2020,22.31243649,113.95834892
GC4879,Islands,W.I.P. SEP 2020,22.31261319,113.95855831
GC4880,Islands,W.I.P. SEP 2020,22.31280853,113.9587456
GC4881,Islands,W.I.P. SEP 2020,22.31301878,113.95891582
GC4882,Islands,W.I.P. SEP 2020,22.31323554,113.95906998
GC4883,Islands,W.I.P. SEP 2020,22.31347187,113.95919601
GC4884,Islands,W.I.P. SEP 2020,22.31372124,113.95930497
GC4885,Islands,W.I.P. SEP 2020,22.31396872,113.95938986
GC4886,Islands,W.I.P. SEP 2020,22.31399529,113.95914468
GC4887,Islands,W.I.P. SEP 2020,22.31419621,113.95925295
GC4888,Islands,W.I.P. SEP 2020,22.3120848,113.95798429
GC4889,Islands,W.I.P. SEP 2020,22.31211946,113.95799213
GC4890,Islands,W.I.P. SEP 2020,22.31212834,113.957956
GC4891,Islands,W.I.P. SEP 2020,22.31209368,113.95794872
FC1339,Islands,WAI KEI YUAN,22.26745974,113.99368417
VC0500,Islands,WAI KEI YUAN,22.26569104,113.99281346
VC0501,Islands,WAI KEI YUAN,22.26583728,113.99321124
VC0502,Islands,WAI KEI YUAN,22.26595533,113.99347519
V7502,Islands,WAI TSAI FIRST STREET,22.28267518,114.03969509
V7505,Islands,WAI TSAI FIRST STREET,22.28234872,114.03969278
V0505,Islands,WAI TSAI STREET,22.28387847,114.04001982
VA6908,Islands,WAI TSAI STREET,22.28397137,114.04022074
VC2205,Islands,WAI TSAI STREET,22.28424748,114.04000698
V6396,Islands,WAI TSAI THIRD STREET,22.28262431,114.03987533
VA6074,Islands,WAI TSAI THIRD STREET,22.28234361,114.03988135
VC2279,Islands,WAI TSAI THIRD STREET,22.28269531,114.03981824
VA5609,Islands,WAI TSAI TSENG SAN TSUEN,22.28350557,114.03933092
VA5905,Islands,WAI TSAI TSENG SAN TSUEN,22.28326247,114.04007207
VC2044,Islands,WAI TSAI TSENG SAN TSUEN,22.28330988,114.0401329
VH0082,Islands,WAI TSAI TSENG SUN TSUEN,22.28315622,114.03981933
V0504,Islands,WAI TSAI TSUEN,22.28422509,114.04027756
V4060,Islands,WAI TSAI TSUEN,22.28360785,114.04006848
V4061,Islands,WAI TSAI TSUEN,22.2830417,114.04005355
V4062,Islands,WAI TSAI TSUEN,22.28271355,114.04053943
V6395,Islands,WAI TSAI TSUEN,22.28296356,114.03984142
V6473,Islands,WAI TSAI TSUEN,22.2847647,114.04033472
V6633,Islands,WAI TSAI TSUEN,22.28426823,114.04055741
V6634,Islands,WAI TSAI TSUEN,22.28419746,114.04079298
V6635,Islands,WAI TSAI TSUEN,22.28424294,114.04100018
V6636,Islands,WAI TSAI TSUEN,22.28386597,114.04121985
V6637,Islands,WAI TSAI TSUEN,22.28361007,114.04127993
V6638,Islands,WAI TSAI TSUEN,22.28343875,114.04157365
V6639,Islands,WAI TSAI TSUEN,22.28341183,114.04181101
V6640,Islands,WAI TSAI TSUEN,22.28324965,114.0421587
V6641,Islands,WAI TSAI TSUEN,22.28297182,114.04250665
V7503,Islands,WAI TSAI TSUEN,22.28258984,114.04012425
VA0692,Islands,WAI TSAI TSUEN,22.2830615,114.04026972
VA6395,Islands,WAI TSAI TSUEN,22.28241151,114.0401778
VC0104,Islands,WAI TSAI TSUEN,22.28326477,114.03992035
VC0132,Islands,WAI TSAI TSUEN,22.28341582,114.03976017
VC1573,Islands,WAI TSAI TSUEN,22.28316337,114.04233553
VC2278,Islands,WAI TSAI TSUEN,22.28287621,114.04025812
VC2642,Islands,WAI TSAI TSUEN,22.28313626,114.04035596
AC1909,Islands,WAI TUNG ROAD,22.29292228,113.94342103
FC2022,Islands,WAI TUNG ROAD,22.29345332,113.94318445
FC2023,Islands,WAI TUNG ROAD,22.29315649,113.94324134
FC2024,Islands,WAI TUNG ROAD,22.292873,113.94327876
FC2025,Islands,WAI TUNG ROAD,22.29259551,113.94331899
FC2026,Islands,WAI TUNG ROAD,22.29231829,113.94335634
FC2027,Islands,WAI TUNG ROAD,22.2921363,113.94338193
FC2028,Islands,WAI TUNG ROAD,22.29188371,113.94336935
FC2029,Islands,WAI TUNG ROAD,22.29157561,113.94326365
FC2083,Islands,WAI TUNG ROAD,22.29347279,113.94335862
FC2084,Islands,WAI TUNG ROAD,22.29320065,113.94338192
FC2086,Islands,WAI TUNG ROAD,22.29259177,113.9434665
FC2087,Islands,WAI TUNG ROAD,22.29233609,113.94350235
FC2088,Islands,WAI TUNG ROAD,22.29212742,113.94353031
FC2089,Islands,WAI TUNG ROAD,22.29185189,113.94351302
FC2090,Islands,WAI TUNG ROAD,22.29152409,113.94339958
VH0041,Islands,WAN CHAI TSUEN,22.26108934,114.00060185
VH0042,Islands,WAN CHAI TSUEN,22.26105449,114.00100497
VH0043,Islands,WAN CHAI TSUEN,22.2609091,114.00129662
VH0110,Islands,WAN CHAI TSUEN,22.2607947,114.00173283
V4211,Islands,WAN TSAI,22.26201652,113.9991621
V4212,Islands,WAN TSAI,22.26168987,113.99928011
V4213,Islands,WAN TSAI,22.26128861,113.99929651
V4214,Islands,WAN TSAI,22.26102451,113.9992943
V4215,Islands,WAN TSAI,22.26070317,113.99943939
V4217,Islands,WAN TSAI,22.26030028,113.99991398
FB4154,Islands,WANG HANG VILLAGE,22.25316232,113.86883535
FB4155,Islands,WANG HANG VILLAGE,22.2532121,113.86910275
FB4156,Islands,WANG HANG VILLAGE,22.25326087,113.86936547
19947,Islands,WANG LONG,22.22372949,114.11467779
42153,Islands,WANG LONG,22.22342793,114.11447947
42154,Islands,WANG LONG,22.22323057,114.11405559
42155,Islands,WANG LONG,22.22322815,114.11463347
43992,Islands,WANG LONG,22.22061278,114.11482099
44460,Islands,WANG LONG,22.22250318,114.11412352
44461,Islands,WANG LONG,22.2223416,114.11402195
44462,Islands,WANG LONG,22.2224324,114.11453706
44463,Islands,WANG LONG,22.22256562,114.11493906
46138,Islands,WANG LONG,22.22210352,114.11397564
49111,Islands,WANG LONG,22.2228534,114.11424784
49112,Islands,WANG LONG,22.223523,114.1147702
49114,Islands,WANG LONG,22.22328575,114.11377926
49409,Islands,WANG LONG,22.22296681,114.11367349
49904,Islands,WANG LONG,22.22354912,114.11396022
FA0580,Islands,WANG PUI ROAD,22.22812928,113.89089987
FA0581,Islands,WANG PUI ROAD,22.22781058,113.89112648
FA0582,Islands,WANG PUI ROAD,22.22749863,113.89104053
FA0583,Islands,WANG PUI ROAD,22.22724457,113.89109552
FA0584,Islands,WANG PUI ROAD,22.22698498,113.89135572
FA0585,Islands,WANG PUI ROAD,22.22672382,113.89139171
FA0586,Islands,WANG PUI ROAD,22.22637296,113.89138989
FA0587,Islands,WANG PUI ROAD,22.22614623,113.89122441
FA0588,Islands,WANG PUI ROAD,22.22593098,113.89102052
FA0589,Islands,WANG PUI ROAD,22.22573227,113.8908728
FA0590,Islands,WANG PUI ROAD,22.22571231,113.89059954
FA0591,Islands,WANG PUI ROAD,22.22551038,113.89050188
FA0592,Islands,WANG PUI ROAD,22.22528819,113.89029972
FA0593,Islands,WANG PUI ROAD,22.22510182,113.89003361
FA0594,Islands,WANG PUI ROAD,22.2249014,113.88987304
FA0595,Islands,WANG PUI ROAD,22.22461328,113.88973694
FA0596,Islands,WANG PUI ROAD,22.22447087,113.88958716
FA0597,Islands,WANG PUI ROAD,22.22450416,113.88933403
FA0598,Islands,WANG PUI ROAD,22.2246801,113.88911856
FA0599,Islands,WANG PUI ROAD,22.22495028,113.88922525
FA0600,Islands,WANG PUI ROAD,22.22517608,113.8891469
FA0601,Islands,WANG PUI ROAD,22.22523022,113.88878338
FA0602,Islands,WANG PUI ROAD,22.22534089,113.88849611
FA0603,Islands,WANG PUI ROAD,22.22556799,113.88834099
FA0604,Islands,WANG PUI ROAD,22.22551146,113.88809795
FA0605,Islands,WANG PUI ROAD,22.2252717,113.88785579
FA0606,Islands,WANG PUI ROAD,22.22503275,113.88766504
FA0607,Islands,WANG PUI ROAD,22.22473525,113.88750819
FA0608,Islands,WANG PUI ROAD,22.22454417,113.88727561
FA0609,Islands,WANG PUI ROAD,22.22425439,113.88709268
FA0610,Islands,WANG PUI ROAD,22.22406194,113.8868994
FA0611,Islands,WANG PUI ROAD,22.22391054,113.88670529
FA0612,Islands,WANG PUI ROAD,22.22370601,113.8865558
FA0613,Islands,WANG PUI ROAD,22.22339339,113.88635192
FA0614,Islands,WANG PUI ROAD,22.22318518,113.88617044
FA0615,Islands,WANG PUI ROAD,22.22316276,113.88592246
FA0616,Islands,WANG PUI ROAD,22.2231493,113.88553155
FA0617,Islands,WANG PUI ROAD,22.22315343,113.88523001
FA0618,Islands,WANG PUI ROAD,22.22290998,113.88519629
FA0619,Islands,WANG PUI ROAD,22.22280253,113.88497003
FA0620,Islands,WANG PUI ROAD,22.22291119,113.88474772
FA0621,Islands,WANG PUI ROAD,22.22281749,113.88452262
FA0622,Islands,WANG PUI ROAD,22.22255784,113.88446929
V0692,Islands,WANG PUI ROAD,22.22193931,113.88395853
V0693,Islands,WANG PUI ROAD,22.22202814,113.8837368
V0694,Islands,WANG PUI ROAD,22.22215133,113.88392371
V0695,Islands,WANG PUI ROAD,22.22221174,113.8841721
V0696,Islands,WANG PUI ROAD,22.22233431,113.88453424
V4114,Islands,WANG TONG,22.27324486,113.99682217
V4115,Islands,WANG TONG,22.27287223,113.99648774
V4116,Islands,WANG TONG,22.27249939,113.99702425
V4117,Islands,WANG TONG,22.27226514,113.99710316
V4118,Islands,WANG TONG,22.27197901,113.99719969
V4119,Islands,WANG TONG,22.27165242,113.99702742
V4121,Islands,WANG TONG,22.27168026,113.99793464
V4287,Islands,WANG TONG,22.27075578,113.99626187
V6552,Islands,WANG TONG,22.27655058,113.99560064
V6553,Islands,WANG TONG,22.27692077,113.99561525
V6554,Islands,WANG TONG,22.27673388,113.99596048
V6555,Islands,WANG TONG,22.27689263,113.9966226
V6556,Islands,WANG TONG,22.27703963,113.99712553
V6557,Islands,WANG TONG,22.27727723,113.99739202
V6558,Islands,WANG TONG,22.27749986,113.99772694
V6559,Islands,WANG TONG,22.27789246,113.99788068
V6560,Islands,WANG TONG,22.27788243,113.99822709
V6561,Islands,WANG TONG,22.27603451,113.9952804
VA0559,Islands,WANG TONG,22.27192745,113.9938072
VA1602,Islands,WANG TONG,22.24571781,113.9976495
VA1603,Islands,WANG TONG,22.24556617,113.99753843
VA1604,Islands,WANG TONG,22.2453448,113.99764077
VA1611,Islands,WANG TONG,22.2437143,113.99548117
VA1612,Islands,WANG TONG,22.24396773,113.99568761
VA1614,Islands,WANG TONG,22.24428722,113.99619131
VA1615,Islands,WANG TONG,22.24427212,113.99651291
VA1616,Islands,WANG TONG,22.24438459,113.99677437
VA2809,Islands,WANG TONG,22.27210109,113.99406668
VA2810,Islands,WANG TONG,22.27218099,113.99427314
VA2815,Islands,WANG TONG,22.27233022,113.99642283
